temp,hum,temp_outdoor,occupancy,time_of_day,ac_power
23.475120729913773,64.58816306467672,26.385826024108752,1,23,46.21189650063071
21.732764521521467,66.27686294516428,19.12225611506215,7,16,45.80447847658181
25.60952953071121,35.52657525859186,25.03565647310651,4,7,38.56089890490037
21.304596054626888,64.78457805666551,27.253806733437123,7,13,55.435105439036896
24.084543472107384,46.894713701783736,28.764602815961403,4,12,50.842943875287155
23.97264301006739,63.56975536982786,24.351662703447317,0,14,44.26284570965031
27.257686697494734,54.315535073335845,27.5459676675179,1,10,46.69771804036783
25.42409469863986,55.28775564080998,24.34506305757207,5,14,46.52989428964894
23.924919123764568,53.14902350578781,29.370903242258336,2,11,46.694032339052825
26.45329889760086,67.12129204233486,24.634543358186924,7,23,40.672510439763414
28.17062264705194,42.60411987474971,25.755476718147676,4,21,26.86782921034663
25.673430919055587,61.078403387350086,23.456579345054305,2,20,32.023942906760176
24.03105785953014,66.0133016488955,29.23249652215108,9,8,72.50647975751212
20.06449130294952,62.16340080540411,25.667761150238007,6,21,54.203711398927794
20.804659010773882,78.24698914323417,34.533921333377144,7,14,80.83060754230861
23.084325886935996,49.71053237275301,32.029251333464494,3,0,58.50682948994727
22.17146339352215,64.57304822593531,29.650740659081784,8,11,48.90213797848327
23.439086091043663,53.939093646585796,26.012572513281057,5,5,41.01163833369194
24.16994977469132,67.3340607635267,31.902601526581513,0,0,60.43137774490587
25.589078263070192,54.923110042786305,33.45350444674318,4,21,60.420297622410374
23.788503665822727,51.1212421813753,30.713442061008152,4,18,57.434472145778685
25.459504931478605,68.06072203871629,38.01850927733465,6,21,67.83875308195647
24.19342324443036,50.0843806098107,32.29818659037408,6,12,65.49234880468119
18.073600300938388,40.872742410994434,34.56803608784017,5,5,66.16598675060486
21.181993818543738,49.83153116826171,30.667827077679892,7,16,63.37886515345986
23.567737332835154,61.19032946588533,33.37832226628488,1,12,58.45173087510713
20.370915771476678,68.92038751587091,26.01609383665412,6,8,63.13090526062072
25.799786189988613,56.11129375296512,27.70800818393603,9,7,56.11757195721008
28.59225249703109,68.18197067234026,31.746817767411898,6,14,52.7590744364051
27.656285555091948,41.41825078522406,31.710497407786907,3,17,32.29597811845889
23.359671387209374,50.56736535182097,32.53805911471624,9,1,66.93874908590571
28.472178410549855,52.11424882845899,35.50196446139365,1,20,35.851368271921615
24.446002371606333,53.8544057252748,22.87514414092294,3,1,36.85250190713963
22.988742086645882,55.84094388250197,25.127737261948518,3,10,37.136972618980394
22.15979200937718,61.909109573921924,31.147863205371266,5,0,60.751231031633516
23.092590940535615,50.5519316182951,26.3781818409827,6,17,46.17909801114027
22.835469544376313,56.39028686953126,46.88884120644681,2,20,86.85389091961653
24.511248667126463,54.54877109675948,32.57859809585068,9,6,61.54881158272376
24.481721943149594,45.7411009610885,29.608345755349212,0,20,40.25663646336419
24.009138060460245,53.863333109185646,27.422653634580705,2,16,42.90877460165789
25.310814509239048,53.563404701028816,27.599188584034778,8,15,51.974619828047935
27.571938824359023,53.34919434996954,30.15070330657589,0,6,38.12566544854313
26.84866240632397,55.31759456581451,30.55990966310629,7,21,47.005338358977745
19.54530609465029,55.75673540613386,27.716504276532437,1,6,44.239972684223424
16.338236595294134,50.6770482089267,28.63423876740049,5,1,71.96249740321937
26.80295973371782,67.72714733971264,36.72142287617298,2,4,51.45570752324959
19.899363904753738,43.305193707969835,36.92252481325517,6,13,84.8696190040919
23.32570379432195,47.79029891530104,31.260169899674384,1,7,46.5172078710239
20.489660921821923,82.79963624223555,23.29370136381631,3,11,47.19557483254445
18.594058687259942,44.6200864501077,32.69251578319522,9,6,78.88868283922683
25.624388184614364,41.462453252902414,37.77141220805513,8,5,64.9216170973956
26.277465480907942,62.34476745001218,36.84890550981189,5,12,66.53729439687693
22.27046879781984,34.22880146226126,33.67212926404834,3,21,60.28736886374725
16.22687312356527,52.64726090027561,37.11211477642911,1,11,78.13093760634231
22.361266655242552,76.45824925076488,30.26692136239511,9,16,73.8812514179457
25.17541201620764,39.550640778466,33.140514849168525,8,15,62.068555074840404
19.563265293677613,35.18035514261287,26.596122168374098,3,0,45.82019017841812
24.550079759337468,40.00818798042302,31.461327280778562,8,6,60.880424675451685
23.954070452481012,63.98359568346986,36.647671219852626,1,2,56.21838860930836
25.737874498803265,66.24776719985812,27.052882942565546,6,5,56.79992727202016
24.35874110524246,49.87411203021491,25.69278285267857,4,20,39.84928432808382
21.080793177355332,61.83212404001069,30.487444695118484,7,2,67.24884939470031
27.589714504993474,68.9025532751199,28.86668898138,7,21,50.65695973209934
23.52441128091909,72.87346414429825,33.2457386053521,3,2,65.33524808189529
23.918086381470204,52.53664718820152,27.733702370264787,3,7,49.662844126462026
21.20019612278041,31.985282823300132,38.59219807801357,7,13,68.419241090638
22.670153246425468,46.79121077590313,23.55161951019472,2,22,34.45388256321662
21.345591857919295,50.73195805064742,36.268673931098675,6,8,72.91502868864136
23.48116182022973,52.41061203421609,26.175753858459483,7,4,52.29398467129057
29.135125440427032,53.1214059899128,21.020086327079884,7,14,27.248547972214844
19.88429657120593,66.1889459793067,31.18937578174434,9,16,73.3070502777055
19.159315806369776,67.74428426687581,28.726960069930584,3,9,64.88908472483796
28.413510982480826,53.28326346075217,24.451953160484848,8,7,41.60505293257809
23.372028968544402,65.98484876051819,21.59311554142368,9,17,50.314951412824186
21.992781784020252,58.57661366631089,29.958196063642717,3,5,60.75083909572564
27.11971406218823,55.64505972862572,34.87918445811909,7,16,54.523820486316474
22.183153380789406,64.06544157109964,32.92476746543222,5,21,69.69512407128828
29.478029140640807,55.72252048237916,30.283533244196327,4,3,43.19590244994705
26.033777614017808,75.57811177097761,32.39423786608867,3,20,49.11975352756848
22.536265775562892,40.61588833205441,29.863929338110715,4,14,55.67172953341506
30.471924639796512,49.84829100907982,22.851378784848144,0,9,17.662712014792447
22.182855230989986,53.7348110304605,22.89553007388278,6,22,48.16250204689327
26.22628611602792,59.394526904579905,28.984157355076604,7,12,50.81582166332244
24.897877741219475,67.67960487103089,29.196733568169627,8,21,63.71453974776506
27.905223868196394,54.75601432763843,34.25491339253382,2,0,44.471486536614876
28.684533590180557,40.77770350493793,33.786521118873736,8,21,46.710196586631824
24.0960124471973,63.425138964550044,33.025665078794745,9,21,69.82157030512396
21.73974638896145,62.54958766141964,28.598586434614095,4,8,58.85760236077422
25.37991642881735,35.58141340620594,23.096739149449302,9,4,44.18269748806373
21.966853890743682,54.96195866329201,32.06035568533012,5,10,62.42904506447573
30.04016174257987,39.09858169319702,32.62584656631084,0,21,32.26861276066586
24.409605993248213,48.353489024979375,18.05734268761157,8,21,37.873122426440716
22.904035346063672,45.971910730372,25.828309067086686,8,22,48.97043845089695
24.554040917594726,63.09264698241986,26.54472811303052,5,20,45.098546137601
19.95862113141091,56.16830174172184,30.59175100561718,7,20,75.2079443373973
21.085157884468046,42.144089992439724,25.98319783617153,3,3,42.050499952037924
27.601241723833276,63.800659629573424,29.809327155876797,4,19,51.13943869373495
22.029317163085814,40.661941760715855,28.94732529823504,4,15,55.83275067629509
20.85926705195418,58.301137904709435,29.20425264231136,6,23,62.23034261189744
25.60995825758186,46.85989330708444,26.41802853149627,6,17,43.99336843178624
27.55711246398899,51.3432291746948,26.80507472966661,6,7,49.88791310105576
26.1568599319952,60.04270748038384,24.59866470109654,4,1,31.356560421723152
26.98814305741745,60.21449399059529,31.90033720286916,3,16,42.264078518788125
21.729614734291616,68.3696907355596,32.85551314295684,7,9,75.84039770359473
19.73456799977447,54.17746300328547,26.146910249373306,0,12,42.03414551927044
28.50400095586646,58.06450862963341,37.60320048008522,0,14,54.925227608861576
23.031960483473593,50.62262677595675,28.426992762789755,5,8,50.69471545172891
23.24750095063486,56.81989882622798,37.650928118982804,1,7,67.01668423379695
27.984582425547174,59.394860480085114,26.78936413084198,2,5,30.02071634153159
25.66869002820198,54.01690152545624,19.86711111700282,3,3,28.667522873270713
25.367663316244823,36.96249515907503,32.01098912456175,1,17,38.87057337227231
30.495007034703253,58.31470896330895,31.242725525594935,9,23,55.591003306152395
22.06944530885957,58.64561477355457,30.171968976537915,6,2,72.6217142014504
26.78352038424371,48.19826523652049,26.788837607780053,9,3,43.44765038780864
24.171039374691254,42.15612963927486,29.827138872570906,0,20,37.18859821461699
24.80577683658977,69.75879150503965,27.443702710652364,2,12,44.56477662901187
28.585405279237595,59.91445510894402,28.488252168341248,1,19,36.39378557952681
25.523507268868872,52.70918969078291,34.20816127882537,8,10,52.72531309571761
25.6148882371489,43.62967116852513,30.921086147650467,7,7,52.86749276366681
27.217522011929407,46.781851715786544,33.04975693665989,2,13,43.60661051860985
22.905141811371344,68.02590396786232,28.84065746687105,4,13,54.22159156315105
21.482370997982983,56.37661940868046,28.289913270976125,2,15,51.000742732958024
20.8655724179369,49.49412932999294,24.23258734555678,5,13,48.352630380438995
18.100930231871995,60.09689231224656,28.149816937159017,4,0,62.81975565677503
30.168621389820967,46.856018125536764,13.394427222054304,1,1,0.0
20.69037490283495,70.00843030280379,27.048890168471825,9,19,65.46759543422262
23.336239129242685,68.52800534896726,29.590629114045804,7,0,60.605326620462606
23.16956010033324,50.33425928797223,32.81836827135078,5,10,62.03436106532443
24.922220093427303,48.713297529691395,28.656610612375218,2,5,36.25232645659709
26.44721163761789,28.8186680130772,31.738367711224996,0,14,35.19475648431581
26.581420465079237,40.18419228448632,19.101056693048772,4,11,28.13882008609992
22.250767684293184,41.60530225042244,29.71581573896525,1,4,31.107371386604775
23.498634858640767,56.351903409873856,21.60248603543298,1,22,29.26372545938995
24.847739851464897,51.7376629555864,23.958482421703337,8,11,34.81862289475368
23.25392662144936,41.54664512584759,29.064172260680696,9,21,57.08585395555615
28.822036728059977,52.188359575354426,36.38131993936777,6,13,61.952392257310144
25.472924854914755,60.05337147647349,31.856033817350294,5,13,53.227661664457784
26.20463335814945,60.27839349915587,30.091154985685584,0,18,45.48686164245184
25.988643806002237,36.00329719141119,29.90234805266449,9,4,58.432593153148396
27.520421572455973,53.71736519516169,26.431855533977664,1,2,32.94695225044072
24.543064676111122,41.1665922302839,27.280082933136583,6,17,42.24914943119146
20.10950415613246,64.01728697140274,32.136880227353984,2,5,64.93995958892542
25.199063855257926,62.84146416353499,23.073197407777528,1,8,40.005160140259036
22.045929318624513,46.019727736755414,32.965270251415106,5,6,53.98889923523812
22.41414995475073,47.339547975996,28.057464664405735,7,20,60.029265008635896
25.75909205626528,50.38732949501693,34.12778537434782,7,17,54.409002675053486
27.714849214300905,32.47206605268661,34.805467286160415,1,1,33.33498349018544
24.063814730208186,58.35968173440577,21.6345799374713,5,19,31.4818353500809
24.92649903779689,52.27155453659869,27.09209618386391,4,9,42.81572882850777
29.106644833905712,64.70175082567859,25.722361560296882,6,11,45.956915390799395
24.722259538465703,44.01590782037447,20.936360174634284,3,1,16.57761106712998
31.805049342541185,48.80877051750068,24.837333618952947,1,12,22.654900508816816
25.696528936894634,39.93474741960885,42.2062792263267,9,7,77.23440198575402
18.71771172253255,44.95709436505747,33.0475494810622,2,22,55.63236263044031
26.260024863313596,43.18018003931781,39.58643984302877,8,6,73.56476415317613
25.143475154648332,64.95973678846445,34.14549220009168,9,2,68.11779837007339
27.869258262248238,48.017381512486075,26.290784194957624,7,22,51.54278060718918
26.019544053809874,56.24175684744613,28.091144016629784,8,7,54.50803753122632
23.58463204804868,51.19236596138195,32.94218090120154,4,20,57.3525786831838
20.327105291131904,42.30534733987187,32.18753101736518,4,0,62.653549486303724
23.372930228141925,53.316995768283576,27.113289921458332,6,14,57.19343491340771
21.4484386373721,60.99103331863595,22.450034147103963,6,0,54.504650187233544
22.258429650585832,42.92240607456648,46.438805936943695,0,11,80.8776673629849
25.765735213261827,63.09112790731379,29.29425163828597,4,10,55.868368938422826
29.00971351305422,46.50279078522304,28.3713055340869,7,15,47.69034617246582
25.184014589468944,50.170160739271594,30.56667231952651,6,3,57.3628190504273
20.41235081389445,60.30683123010048,28.786357053444856,1,1,49.86847940066456
25.333808004660423,48.36563842780512,30.613644538527417,7,22,60.35555184162919
27.589894459936954,55.37574859335866,36.4347364305821,1,2,49.15920944586283
22.170651287041853,51.853091712119074,29.37725760156788,9,3,64.28698937051236
23.597948499981246,56.29368006703819,24.186447803361194,0,17,31.184311678138926
24.04406458418759,31.192608944765027,29.191781027606947,2,11,42.02312294022134
21.64530506075328,36.70318184791917,27.677991092950446,2,23,48.47414002357224
25.94484130153158,61.15967006046838,37.119494686234255,5,0,63.66288066674152
23.637155554176655,65.3718140564905,35.85559532368785,2,2,55.98977149251493
25.258597331721084,45.89513296468479,30.537625002153995,6,3,56.379287448600465
21.3375234665937,52.55971647828866,23.606320725903718,7,5,54.483504796714655
22.68762509902977,57.94719252902301,23.870538682800273,2,16,46.57230944056176
26.167144073483314,61.93217601658704,30.07561630792277,8,7,61.866059447277756
22.881500543724698,34.723227283291514,31.681614846606404,0,17,47.60204785465992
29.180891553700214,46.13959753021623,28.126885903369725,2,15,27.146771210396754
22.801091443156192,51.67420620150125,27.59915207896383,2,20,47.78352799234406
24.67405417725566,62.03140197236049,27.036003834106765,6,5,61.06745857960779
26.79777249561927,79.98430483721495,29.88303019878027,4,23,50.40084606383097
19.744902801200904,52.71994273190282,18.086188239634673,3,18,27.408641140943633
18.717573564057673,40.93022537896012,24.49336685615145,1,20,41.53346655992872
19.423031056289716,59.02268077201298,26.864745772763246,6,7,64.27743224292392
27.787752310281547,68.2099578954071,36.0375159747596,2,3,57.045074613488296
22.34442556232266,56.08014120979501,25.930931790355352,6,8,59.91590988547
31.674597857004755,45.93351454845707,30.902340709156032,9,7,40.933634393961796
22.307257204027835,64.5799394148002,31.13271375465498,6,20,56.44709158414696
24.553653909591112,61.63545618498435,36.48958252830381,1,18,66.50749762887838
28.626329857703627,44.73919155804376,36.31288703482075,6,0,48.75517328336155
30.018278664477368,58.81425617534342,29.71248515602542,5,20,43.61829612476829
30.184510729909192,64.97265567658873,27.622576294052784,9,20,54.37703275995743
27.625098691779428,66.81890042558894,26.68083448587155,3,3,40.23859624530919
27.072187577434388,54.33551024690544,28.794683887671095,4,9,39.25607986271417
25.77758084760355,51.41920553820681,27.829833228382,7,7,54.89171825246645
26.33508322849991,67.27273822081263,32.76813704679116,4,2,56.9018465452709
22.346442851014398,42.89839497019115,32.10154908742602,2,11,50.2753621982286
21.54540334973308,59.38579290921005,32.959005955725075,1,8,65.86047961176939
23.989876627767146,41.29973372635571,36.29641855718084,5,2,60.1222763055013
23.489446132425215,65.65376272259603,39.31434560700089,5,3,73.34924070656848
22.640315852018176,52.41954484388839,30.623316967037784,6,5,54.178166699049385
26.089162342370145,67.68583235647469,35.49731885697827,7,8,74.20226999770016
26.865915625711533,59.91412756355527,28.241699080828923,3,1,43.86403675453941
24.265220658875542,42.7677976993807,35.92503491791508,7,1,62.712600214217986
28.432590243165784,69.24627732077244,35.30754578587922,0,17,42.3288897317058
20.574932657599483,70.51245266427729,35.04207984971496,5,20,82.13164189993527
23.419021622160844,63.82286492599216,30.470349205957618,5,21,55.885633032314395
21.849533038191584,47.3841213496378,26.658209180045557,2,2,33.73665007338554
18.400390148780822,51.93986045642591,23.02735781067262,8,2,56.27262459392074
23.7519579424719,56.45427217405759,29.799813962394502,4,17,57.195384086847724
23.63475747485015,47.96289600668567,37.665062711245916,0,5,61.05013854088831
28.540349229726395,71.92346572463205,28.450775493179634,6,0,48.80387767379449
25.892435053664332,56.44326471726037,33.92563292730027,9,14,63.7903971036764
20.927439527012385,27.966519528926426,34.219757002594655,2,10,51.17143059963197
29.562277699002564,58.3935581275622,28.581568895364136,9,9,54.93652962516332
27.66310108657606,51.51842603182687,36.5817241875976,9,3,56.52874491287108
25.746293110405848,54.25073443881552,15.456696277597482,3,13,11.950135665958625
23.320547703450504,51.313806342143,23.886248606309124,5,1,41.04639274796266
21.12168228982956,63.07046416606687,25.4218385182077,7,12,46.54985771057154
22.88337967178684,66.19687778553381,25.90142488566305,3,15,45.80539408476404
27.26624585911256,57.830531622586534,31.681314755929478,8,11,51.044483385566416
29.653758917803827,51.60688812861841,31.45018901526951,7,21,50.44888925466809
28.629730584816567,54.5866279519083,31.96995286087504,9,4,53.190463374348184
22.533451734641176,55.195996165776286,32.980407470662435,9,18,68.45407059722122
20.641147700132965,46.975699601351636,25.24947715427175,5,2,45.094135277936736
24.422658740733613,60.789286485712346,23.909119665963406,6,20,47.590820740114644
18.694681903311444,59.60042323860466,31.981598410039314,7,19,73.1094028937164
24.969503142554345,70.40441239776673,26.848839631767806,1,20,46.610264548414214
23.557192241103994,67.55349780288475,22.147624773160146,4,1,46.48670528475182
22.601890494395274,48.1432508240987,34.85672142270741,6,16,64.51741624255413
19.215890798199613,63.20298374508965,36.97550953251149,7,20,79.9945910490259
25.54080031970915,45.49046616905528,37.785804448493295,4,10,59.04238432330347
22.401897481014267,61.9593210094085,30.935038607373603,2,0,67.96319713138547
20.490249492869136,49.83385801239892,33.12966047986451,5,18,62.141585189409355
15.383213360155052,44.76746776624415,36.849341116809555,4,7,78.48881806513518
23.917455284848092,57.800453426974045,26.79292104988283,7,10,53.16338623768761
29.316754790009234,28.25432871845859,35.55338842027046,8,7,54.68240913811961
28.98377764364361,37.490244255947715,31.376981170716043,8,16,47.55031836360902
22.628711230241183,53.22508116225717,34.56855826171295,5,19,73.71692630440444
22.19336381891466,55.824417666348424,30.930465104379678,3,5,56.401371573478166
25.40632276822507,51.30681229841811,36.48128354874001,3,6,57.795545552454136
21.004843682435126,39.20563701282401,31.117618812707683,8,20,67.76663535261001
24.905375699458396,46.821081578614944,22.58010470266291,3,12,25.962626580440347
26.298240835154072,58.91209327237394,37.25963316157361,7,6,71.29238412434526
27.680799671652924,60.81781770628363,25.26234629513944,8,10,42.554322472342335
23.69953777056014,54.83776882404059,36.26529105121957,4,9,71.01103680188181
23.388978749469103,66.56833781036988,29.54878559279839,5,7,64.10322782851614
21.366052239730315,58.97397023459234,35.88005492598853,2,9,64.84975875850616
21.51935893788042,47.525443460417875,35.673843074333824,4,21,61.21465847278357
23.32056332429542,52.194979465883826,32.15071487157686,4,10,47.00768358483377
25.102096520448534,40.97133842792145,32.542676588135656,1,19,45.29861409003431
26.74075387869975,53.918610096085835,32.11314308596283,9,16,49.257215654111604
21.590463147958964,66.12100619221339,19.930876218594612,5,10,41.09191293938455
28.478065706878567,61.85290084710968,30.59165109449101,8,15,50.978240511715626
23.186629196872293,69.02009325919121,24.419679119640527,6,4,52.96243483954834
23.935898116954693,51.97114756201007,30.855935718728315,7,9,58.36321410171326
21.75836496255653,68.46099794514258,24.285287268083923,1,19,39.760418110612534
16.727279219181177,53.066957735520305,24.075240293869626,8,4,65.86135958387932
26.652136189083148,69.71585082569894,38.02467250876951,2,19,57.203341370300286
26.2105316912773,54.781432525578765,35.347236940620945,9,8,70.52322011413648
23.15601732864536,62.072313738042766,29.979287075279228,4,2,65.57911329516207
24.200972151674616,69.75112364309855,30.92384325124512,6,2,66.19893736766105
25.547817653112297,53.065723714187946,28.760419871284956,3,9,41.31770199808858
19.31236242934037,57.18388987544174,32.849381879897614,6,6,66.13758765521794
22.412841967961114,67.88863425206303,26.619728167255975,7,1,62.45366001534177
26.38279403886548,53.669968360699364,34.96870131433979,9,7,60.15125265910133
20.23713173049225,41.79107717493839,28.734565794929445,9,11,62.56226509275469
24.880673796499888,76.4300705458491,27.900765020843856,3,21,53.59174820441319
19.930254586129784,50.30235535662863,30.108565092424215,4,8,53.40257349757199
25.39928994730058,56.58756050937543,27.044265850371946,2,10,33.94555364342797
23.89307555310755,66.56006669451128,31.643411747482414,4,18,51.87933959164054
19.154604552283473,48.91506096268798,27.313187053433,7,19,67.96413782471714
27.494218063371513,44.9213208677787,32.34261801409418,2,22,50.665736532227285
21.796225269605852,57.53737296774833,36.08003269455738,4,16,77.24691764128556
21.569242688956855,37.069236020876104,26.403391565959133,9,12,62.87616501326894
24.60170759169283,52.1209392313208,29.347122713524143,0,0,36.9619367272504
27.445912048286147,57.45038664315406,32.30665356517711,1,0,34.89327494474461
20.952534543064807,52.30048103174836,27.820713225092966,2,7,56.94273971302623
24.185039549543916,39.56549056814253,32.32160280413333,0,12,47.78865952121816
25.28644950099172,70.94177956204013,32.7769943032587,8,5,71.50750664648938
26.079316821789433,56.03538153949175,35.41630888147152,8,2,61.284492837908175
24.529324665831677,69.31152117761741,26.97004976957544,4,15,49.16016148988665
22.89891648275003,52.39963749819555,25.286123798847626,3,9,42.29064099448287
21.51722933805384,46.19988018309236,28.46211305218128,4,6,50.43404025200003
24.258431649139123,57.691809202551596,25.1612383022645,3,21,35.86184447689272
20.78358296404318,52.842128736717804,32.822491020237486,4,20,53.42586807314358
15.235948549516177,43.22238542008642,24.191243499117945,6,2,54.11398473404336
25.309679412473002,69.69784258787496,41.66508209126344,7,13,68.26282819155679
26.711804523258586,48.77729777106004,36.47963930786875,1,15,49.104465906557714
16.911202693374484,36.59733615204431,30.06287884800157,3,3,55.207561570540804
20.970807885870187,68.28166053957332,34.33697246498988,7,12,70.37819911241547
25.857462783015592,49.957019841873766,21.815990678446042,6,0,35.90849142041429
30.172486409135097,48.921761073843754,42.616866656997786,8,4,68.8484323975184
24.062381123026224,37.34612412970026,27.048926938997553,4,17,38.821154081068045
21.815991176312597,72.40941486596991,29.397512930503204,5,11,68.84082484517432
23.45131067668548,42.105194127903125,20.720333564057817,7,10,34.564231802318425
28.124629257444553,55.5844948070565,32.43143652370448,4,8,50.55778358838389
22.062107462626393,64.12620322540441,24.468279214614455,8,6,49.634595601550444
21.602423980049238,59.21716933003097,30.508278807830145,3,13,57.85402523247451
22.551769433453902,54.40345688007808,27.27862783537731,7,23,54.26199826043323
21.14001417522386,37.98334141712584,24.611280325348282,2,2,37.80029741782051
24.368010947984388,46.90275164232716,25.978192491186913,4,15,34.166951968408
28.87403537540868,56.87800338042522,31.128940170427605,7,6,44.92451762673273
24.969237819348088,47.12825930013004,23.59254513565588,9,0,42.654234323164125
23.242939493621137,57.03359459998768,26.255941644882114,6,5,56.78927868782681
23.12456619325337,61.817434088151415,33.316366906322386,0,5,46.72752645247128
19.31042757391003,64.62502885800102,43.01239937437157,3,9,96.19402108565042
26.64932933144148,42.738206421873166,32.38794409776502,1,11,37.76595298916177
23.766488408961592,76.96646054978955,25.413691789113564,1,21,43.79979532683408
23.458560259228122,62.674793445541304,28.164429149638444,6,18,60.22718686006511
33.57932270353459,54.98285846330936,30.157945030762892,2,5,26.87378218034919
24.89625872509706,65.89536583076641,28.252875246821464,2,13,44.26375642294424
21.744626849714447,78.65407771999973,34.515290833684666,5,2,81.37015186105361
22.72092721138337,40.612798989431305,31.08736741507112,5,9,59.39984650197666
27.445337127590264,52.74737357508646,34.53926192454935,0,8,48.51521542862161
24.339811231613293,31.215683401266716,28.427781048511854,0,22,31.810813800371356
19.685166065047902,56.92651532648025,36.62750109860628,5,19,75.58058192391344
26.757686803725612,58.65394241925141,29.167572078592272,6,18,44.05443474734978
21.995567743383017,54.6083788455724,25.144050654310043,8,21,52.25881105630491
29.619893328652637,48.4546642900169,40.88660190521111,3,14,58.4067270224372
27.240144197143945,34.50485483811675,20.875111265194416,9,8,30.45343583624758
22.658034313023748,58.73533683411769,26.306306373475362,5,18,51.39764566276418
27.843049085205337,69.55434483915325,26.864860740848027,2,7,43.46729902974853
24.20356653158221,49.08981544266568,42.541531365282815,3,21,64.84604225002977
26.55832102536666,59.40059929023145,39.03429442073256,8,3,70.60588723753776
25.454198451883425,39.31855686579949,37.46964071821099,0,4,56.54867229012964
21.46093003502738,59.57213063692514,28.346706688118342,4,18,66.97422291060795
22.069350503047612,51.06617702255343,42.13089001920888,6,13,77.07432544108303
27.089882452743485,47.375820493970856,31.841760019204855,2,17,39.58963946431352
22.995674003680378,47.39636358783869,34.88631685151561,1,18,48.45701680404591
22.78905461027401,51.0638841796699,30.898476905531034,1,5,38.3552901272921
21.134632261951943,58.824333156925356,29.752667143383743,0,4,51.255781736125535
25.270797196780382,41.87836798804482,28.741106630368105,4,10,45.4753468975599
30.187574757729436,51.02884668432147,28.95180003290419,2,23,30.338960189770958
20.797401257237183,54.58528222000852,33.04245824339039,6,4,66.41292160269644
24.072658370018274,44.00960775468141,31.83599899387694,0,7,43.174022148338395
28.236661666246288,72.96665201675017,29.84264314898158,8,4,53.25888259888624
23.761075826262854,46.46504519938658,37.54761996349427,1,10,58.29470291544418
25.3571153887492,48.305630863665094,15.166234656296346,7,12,30.044392934134365
20.81281941555936,45.21692050177502,32.549436239605974,9,5,65.90140758150484
25.284921291622947,72.98480087138117,33.588693533294894,3,4,58.087772903761746
23.438567204986352,60.529052285994815,35.73481434127585,5,17,67.11298794376104
26.957189987039587,45.63407993756358,29.675642794733193,8,9,47.28961248133029
27.562158154694252,66.06231558859969,31.039600336919786,6,15,54.113207257628204
31.76869092605584,57.00698694288878,34.929741916573604,7,21,39.92440151088309
25.738899519640725,57.57253421111502,37.4558320214009,6,13,70.57019550831347
24.977388949746498,51.55522791247547,28.49732007410616,1,22,34.645404586322144
24.583152904732007,47.505840130430265,31.334878915637802,8,14,54.55197119730106
22.940501121567934,58.37766099054601,38.39286982174379,0,2,62.58055633045363
25.01545153038507,49.549127700044096,19.379864620605744,1,2,13.645077959439178
23.11379576958291,73.16755629575104,26.549937000927073,2,11,54.47858068231907
24.505382928808842,42.30708894756896,37.32917989301482,2,22,53.22048595694098
27.952792606823877,70.36156772854946,35.462689168041514,9,14,82.29172083831156
20.980372304161076,53.88681151202199,32.612226054633474,3,10,63.580752007149286
27.419635683387135,57.99085734021106,27.757015634454397,4,9,38.23054777929496
27.951345202019596,63.33157766629435,25.590907505072902,5,19,37.74661219743025
23.645794419026764,48.69750704995564,27.04392190378813,0,14,37.14846244624463
17.634435302974218,63.642483846986366,37.740041104093464,7,17,96.79755902643056
22.176534038716703,27.92456144618823,26.857786554223267,5,13,47.49130464933214
27.890983639683327,47.80010466778061,30.50711482119829,9,5,56.9485660078008
23.931395813103354,45.759371926589345,26.23146177569127,8,13,47.80009036350055
21.002093303115267,42.464939876282386,34.21387015049513,4,15,59.328403561634445
22.48567523631535,52.85045161921049,27.306368598267795,6,1,55.68354725330981
26.521860079513658,58.85749968181695,29.51203054922793,3,18,51.30544354360199
25.640200704604137,62.026599984993055,21.58308933478587,5,4,34.80360890463419
23.283203702490916,57.40876757200407,21.9331588189753,5,10,36.09918827882851
22.899526764555937,48.34306535106453,30.038365966607532,3,10,44.614119856122414
22.824725552868536,58.69016437825167,23.37421422401119,5,20,35.338486592120034
21.23276944650449,56.2428569485085,40.52543319667251,7,18,82.22415228397549
28.846127068408325,64.36056167936016,19.692384439438754,4,17,22.72873388759595
23.03303859236598,62.76936702931516,25.99912350667948,1,7,41.66266008716328
27.651475562476488,55.30476413920629,30.083504336337754,8,22,55.1636830999594
28.563948155767356,46.02746993838743,28.17433531102108,3,11,31.68517648343334
26.994932694443882,48.47049844167919,24.479272716680406,3,8,39.48625206578049
22.705139061845856,49.50210640361966,25.21036080252366,6,2,41.16760285984045
25.21119027100983,51.84733666083744,25.046729612503807,9,5,51.639129079351484
23.92741318082725,57.68050427589753,28.566391525899686,9,20,53.48431746703581
21.288894417809615,62.15174390128058,39.75964544758712,5,20,76.33474794827697
24.97307784516481,54.48881306984622,30.38968648279105,3,23,49.5848651943463
20.462880626520594,55.161247879004726,35.91450244693762,5,0,77.66998983279294
27.56303816538469,56.43306305000004,32.53488172914071,2,16,44.47588881127457
22.606148108104822,49.840946868676596,35.5693119899111,6,2,68.30168169205436
24.603478967618518,45.74607742357044,16.00017848703207,5,17,27.83088372104486
24.849863614638426,37.4456210268929,28.47770989425885,2,17,31.378659900476443
23.22328507888777,48.04850641923127,36.53567711575357,0,1,59.88874967763717
